15	,	4248	3638	2832	2424	2424	2832	3638	3030	3238	4444	3434	3232	3032	3032	2226	2628	2626	2626	2626	2026	2048	1010
16	,	4444	3444	2830	2424	2424	3234	3438	2630	3236	2848	4042	3236	2830	3030	2224	2628	2424	2630	2426	2022	2248	1010
17	,	4244	3232	2630	2426	2424	3238	4042	3030	3238	4044	3444	3232	2628	3030	2424	2222	2226	2628	2630	2626	2020	1010
18	,	5064	2646	2630	2424	2424	3238	3438	2430	3238	2844	4852	3232	2830	3030	2424	2828	1824	2628	2626	3030	1844	1010
19	,	4650	2838	2434	2426	2424	2832	3638	3030	3844	2644	3442	3236	3032	3032	2424	2030	2426	2426	2626	2226	2020	1414
20	,	4450	3236	3030	2626	2424	2834	3438	2628	3236	2844	3434	3232	2630	3030	2428	2428	2424	2630	2630	2626	2020	1014
21	,	4446	3244	2832	2424	2428	3434	3440	2630	3238	2828	4242	3232	2030	3030	2226	2028	2424	2626	2628	2226	4448	1010
22	,	4444	2636	2634	2426	2424	3232	3438	2830	3850	2844	3440	3232	2832	3032	2022	3032	2226	2626	2630	2428	2020	1010
23	,	4446	3636	2830	1824	2424	2832	3840	2630	3238	2842	4850	3232	2832	3030	2228	2628	2224	2426	2426	2626	4046	1010
24	,	4646	3234	3030	2426	2424	3438	4040	2632	3234	2828	3434	3232	2832	3030	2022	3030	2426	2630	2626	2626	2042	1014
25	,	4244	3638	2632	2626	2424	3238	3840	3030	3840	4648	4242	3232	2832	3030	2224	2030	2224	2634	2828	2426	1820	1012
26	,	4452	3034	2630	2424	2424	2832	3842	2626	3238	2844	4260	3232	2832	3030	2024	2832	2426	2626	3030	2630	2048	1010
27	,	5054	3236	2632	2426	2426	2832	3440	3032	3638	2828	4242	3232	2828	3030	2224	2226	2426	2630	2626	2426	2044	1010
28	,	4246	3042	3030	2426	2426	3232	3440	2630	3238	4048	4250	3232	2628	3030	2628	2628	2626	2626	2626	2626	1848	1014
29	,	4244	3436	2626	1824	2424	3232	3638	2830	3232	4456	4248	3232	2832	3030	2224	2230	2424	2626	2830	2226	2044	1014
30	,	4460	3234	2630	2626	2424	3234	4042	2830	3840	4444	3450	3232	2632	3030	2228	2226	2424	2426	2628	2226	2048	1014
31	,	4446	2832	3032	2626	2424	2832	3438	2830	3238	2828	3838	3232	2432	3030	2424	2628	2424	2628	2426	2630	1840	1012
32	,	4248	3842	2832	2424	2426	3234	3638	2430	3232	4444	3442	3032	2830	3030	2424	2426	2424	3030	2626	2626	1848	1010
33	,	4448	3638	2832	2424	2424	3232	3438	3032	3232	2844	3434	3232	2630	3030	2628	2828	2226	2630	2428	2226	2046	1014
34	,	4260	2626	2830	2626	2426	2832	3436	3030	3244	2844	3452	3032	2632	3030	2426	2628	2426	2426	2626	2226	1846	1014
35	,	4448	3640	2628	2426	2424	2834	3442	3030	3232	2828	3448	3232	3032	3030	2226	2236	2628	0000	2626	2626	4042	1014
36	,	4450	4046	3032	2424	2424	3238	3840	3030	3232	4044	3448	3232	3030	3030	2222	2828	2626	2626	2626	2226	2248	1014
37	,	4450	3036	2830	2424	2424	3232	3638	3032	3236	2828	3442	3232	2832	3030	2428	2830	2224	2628	2628	2226	2046	1010
38	,	4264	2832	2830	2424	2424	2832	3438	3032	3838	2844	4242	3032	2630	3030	2024	2628	2024	2630	2628	2226	2040	1010
39	,	4446	3436	3030	2626	2428	3238	3640	2430	3232	2844	3434	3232	2634	3030	2224	2830	2426	2628	2628	2226	1818	1012
40	,	5052	3046	3032	2424	2424	2838	3438	3030	3638	2850	3442	3232	2630	3032	2232	2628	2426	2626	2630	2234	1846	1014
41	,	4446	3644	3030	2628	2424	2832	4040	3030	3838	2844	3456	3234	2828	3030	2828	2636	2424	2626	2626	2226	4448	1010
42	,	4244	3036	3032	2426	2426	3234	3440	3030	3838	2840	3448	3232	2630	3032	2222	2830	2426	2628	2626	2226	2040	1010
43	,	4450	2646	2830	2426	2424	3238	3640	2630	4044	2828	4252	3232	3234	2830	2424	2228	2424	2630	2626	2222	1820	1414
44	,	4444	2626	2630	2426	2424	2836	3438	3030	3638	2844	3442	3232	2628	3030	2426	2830	2224	2830	2626	2226	4446	1014
45	,	4246	3246	2830	2426	2424	3238	3434	2626	3238	2850	4848	3232	2432	2830	2224	2628	2626	2628	2628	2628	4046	1014
46	,	4256	3236	3034	2626	2424	3032	3638	3032	3238	2848	4242	3232	0000	3030	2224	2626	2626	2630	2630	2226	1840	1414
47	,	4244	2652	3030	2426	2424	3232	3840	2830	3238	4058	3440	3232	2834	3030	2226	2036	2424	2626	2626	2028	1840	1414
48	,	4242	3036	3034	2424	2426	3232	3438	3032	3838	2844	4048	3232	2632	3030	2224	2828	2426	2626	2626	2230	1648	1010
49	,	4660	2640	3032	2426	2426	2832	3842	3030	3236	2844	3844	3234	2828	3030	2026	3032	2424	2830	2630	2626	2020	1414
50	,	4260	3838	2628	2426	2424	3232	3438	2830	3838	4450	3442	3232	2832	3030	2224	2632	2424	2630	2628	2224	2040	1012
51	,	4260	2834	3034	2426	2424	3434	3640	3032	3238	2840	3438	3232	2832	2830	2424	2026	2828	2626	2426	2228	1820	1010
52	,	4246	3244	2830	2628	2424	2832	3840	2630	3640	2844	5056	3236	2828	3030	2224	2630	2424	2830	2626	2226	2046	1010
53	,	4444	2646	2630	2424	2424	3638	3440	2832	3236	2828	3442	3232	2630	3030	2224	2026	2430	2830	2630	0000	2046	1010
54	,	4646	3840	2630	2424	2424	2834	3638	2830	3238	2844	3450	3232	2832	3030	2226	2028	2424	2626	2426	2630	1846	1010
55	,	5054	3034	2832	2426	2424	3032	3838	3030	3838	2828	3460	3232	3232	3030	2224	2026	2424	2626	2626	2226	2048	1012
56	,	4452	3644	3032	2424	2424	3234	3438	2628	3838	2840	4242	3232	2630	3030	2024	2628	2426	2426	2626	2630	1848	1010
57	,	4258	2232	2628	2428	2424	2828	3638	2628	3644	2828	3442	3032	2828	3030	2426	2230	2222	2630	2628	2626	2040	1010
58	,	4248	3644	2828	2426	2424	3234	3638	2830	3238	4446	4848	3232	3032	3030	2424	2628	2626	2830	2626	2026	2042	1010
59	,	4452	3640	3030	2426	2424	3240	3840	3030	3838	2850	3452	3232	2828	2832	2424	2228	2426	2426	2626	2226	2048	1010
60	,	4244	2836	2632	2424	2224	3232	4044	2630	3638	2828	3440	3032	2628	3030	2424	2228	2424	2630	2626	2226	1846	1010
61	,	4650	2636	2628	2426	2424	3238	3842	2630	3236	2848	3434	3236	2830	3032	2224	2636	2224	2634	2630	2628	1848	1010
62	,	4446	2832	2632	2626	2426	3638	3638	3030	3244	4050	3456	3232	2628	3030	2424	2626	2626	2630	2628	2026	1844	1010
63	,	4444	3438	2830	2424	2424	3232	3440	3032	3640	2844	4250	3232	2632	3030	2026	2628	2426	2626	2630	2628	2040	1010
64	,	4444	2650	2628	2628	2426	3032	3840	3032	3838	2840	5660	3036	2832	3030	2226	2628	2424	2628	2430	2230	2044	1010
65	,	4244	3236	3032	2426	2424	3438	3640	3030	3638	4044	3440	3232	2834	3030	2424	2630	2424	2628	2830	3034	2044	1012
66	,	4456	2836	2430	2626	2424	3232	3640	3030	3638	2828	3434	3232	2830	3030	2428	2030	2628	2626	2830	2630	1820	1010
67	,	4444	2628	2830	2626	2424	3232	4040	2626	3238	2840	3434	3232	2632	3030	2026	2020	2222	2628	2628	2632	2040	1010
68	,	4454	4046	2632	2426	2424	3238	3840	3030	3238	2844	3442	3236	2828	3030	2222	2628	2226	2628	2626	2626	2044	1014
69	,	4446	4478	2832	2426	2424	3232	3438	2630	3838	2852	3438	3232	2828	3032	2224	2226	2224	2628	2628	2628	1820	1010
70	,	4446	3844	2832	2426	2426	3638	3838	3030	3638	4444	3442	3032	2628	3030	2022	3030	2426	2830	2626	2830	1620	1014
71	,	4244	3442	2628	2626	2426	3234	4044	3030	3232	2840	3442	3232	2830	3030	2628	2626	2224	2628	2628	2632	2046	1012
72	,	4446	2834	2628	2626	2424	3638	3638	2632	3238	2844	3438	3232	2628	2830	2226	3030	2424	2626	2626	2626	1820	1010
73	,	4448	3636	2830	2426	2424	3238	3638	3030	3238	4444	3450	3232	2834	2830	2224	2226	2228	2626	2626	2226	2044	1010
74	,	4250	2834	2628	2426	2426	2834	4040	2828	3842	2844	4242	3232	2828	2832	2022	2828	2426	2626	2626	2228	2046	1414
75	,	4444	2836	2630	2626	2424	3238	4042	2426	3838	4444	3434	3232	3232	3032	2228	2630	2424	2628	2626	2226	1844	1014
76	,	4254	3232	2628	2626	2424	3232	4040	3030	3638	2842	4252	3232	2830	2830	2224	2028	2424	2626	2426	2230	2040	1014
77	,	4444	3036	3030	2424	2424	2832	4040	3030	3438	2844	3434	3232	2832	3030	2226	2026	2626	2626	2626	2226	2044	1014
78	,	4446	3254	2430	2224	2424	3232	3840	2830	3838	2828	3450	3234	3030	3030	2426	2632	2424	2628	2626	2230	2040	1012
79	,	4646	3636	2830	2626	2626	3232	3838	2626	3238	2844	4448	3232	3030	3030	2426	2630	2424	2630	2626	2626	1848	1414
80	,	4244	4042	2830	2426	2424	2834	3440	3030	3236	2850	3442	3234	2832	3030	2426	2830	2426	2628	2626	2226	4040	1010
81	,	4444	3436	2830	2426	2424	3236	3640	2632	3238	4044	3434	3236	2628	3030	2022	2430	2424	2630	2830	3032	4044	1014
82	,	4444	3438	2628	2426	2426	3234	3640	2428	3838	3048	3438	3232	2830	3032	2424	2628	2426	2626	2628	2626	2048	1010
83	,	4444	3438	3232	2426	2424	3232	3838	2830	3642	2840	3434	3236	2628	3032	2228	2828	2224	2630	2630	2626	2040	1010
84	,	4242	3436	3032	2424	2424	3240	3438	3032	3232	2840	3442	3232	2832	2830	2224	2828	2224	2630	2630	2232	1844	1014
85	,	4444	2836	3030	2424	2426	3838	3440	3030	3238	4248	3840	3232	2628	3030	2222	2830	2426	2628	2626	2226	4044	1010
86	,	4244	3676	2830	2626	2428	2834	3440	3030	3238	2842	3442	3232	2632	3030	2222	2628	2626	2626	2626	2626	1840	1212
87	,	4444	3242	3030	2424	2424	2832	4040	2630	3236	2858	3444	3232	2628	3030	2426	2028	2224	2626	2628	2222	4040	1014
88	,	4856	3240	3030	2426	2424	3232	3440	3030	3238	2842	4248	3232	3032	3030	2426	2830	2426	2626	2628	2230	2020	1010
89	,	4244	2838	3032	2426	2424	3232	3844	3030	3638	2844	3452	3032	2632	3032	2428	2830	1824	2626	2626	2226	2044	1010
90	,	4444	2436	2832	2424	2424	2832	3438	2830	3838	2852	3842	3232	2632	3232	2428	2626	2424	2626	2630	2228	1818	1010
91	,	4246	3236	2830	2424	2428	3238	3438	3032	3838	2828	3442	3232	2430	3030	2022	2628	2424	2628	2630	2426	2020	1010
92	,	4444	3434	2832	2428	2426	2834	3638	2830	3838	2844	4248	3232	2828	3030	2428	2626	2426	2630	2628	2628	2246	1414
93	,	4444	3234	3030	2426	2424	2832	3440	3030	3644	2828	4850	3032	2828	3030	2424	2828	2424	2630	2626	2226	2042	1014
94	,	4450	2632	3032	2626	2424	3238	3844	2830	3238	5258	4242	3232	2628	3030	2424	3036	2224	2628	2628	2226	2020	1014
95	,	4460	2444	3030	2424	2424	3236	3838	2630	3838	2842	3840	3032	2832	3032	2424	2226	2426	2628	2626	2626	1820	1010
96	,	4444	2836	2630	2424	2424	3232	3644	3030	3238	2828	3448	3232	2434	3030	2228	2828	2424	2628	2626	2226	2040	1010
97	,	4446	3444	3032	2426	2424	3232	3640	2630	3238	2848	3450	3232	2828	3030	2224	2428	2426	2628	2626	2426	2042	1010
98	,	4444	3636	2830	2426	2426	3238	4040	2628	3236	4450	3442	3436	2628	3030	2222	2226	2426	2628	2628	2426	2020	1010
99	,	4646	3436	3032	2424	2426	3232	4044	2630	3844	2844	3842	3236	2630	2830	2022	2830	2424	2626	2628	2626	2040	1014
100	,	4646	2828	2628	2426	2424	3232	3840	2630	3238	4444	3442	3232	2630	2832	2424	2828	2426	2626	2628	2426	1820	1010
101	,	4252	2832	2430	2424	2426	3238	3240	2628	3238	4448	3442	3232	2628	3032	2426	2628	2428	2626	2630	2226	2040	1014
102	,	4246	3440	2628	2424	2424	3438	3842	3032	3842	2844	3448	3232	3030	3030	2424	2628	2626	2630	2630	2630	4848	1014
103	,	4244	2636	2630	2424	2424	3232	3838	2430	3232	2840	3442	3032	2832	3030	2224	2226	2224	2426	2626	2226	2048	1014
104	,	4444	3636	3032	2426	2424	3238	4042	3030	3838	2828	3448	3232	2828	3030	2026	2636	2424	2626	2828	2630	1820	1012
105	,	4246	2632	2830	2426	2426	2832	3640	2830	3238	2828	3440	3232	2628	2830	2424	2628	2426	2628	2628	2426	2040	1414
106	,	4446	3654	2632	2424	2424	2832	3440	3032	3240	3044	3434	3232	2628	3030	2226	2630	2424	2428	2626	2226	2040	1012
107	,	4258	3236	2830	2426	2424	3238	3840	3232	3034	2850	4256	3236	2628	2830	2426	2628	2426	2628	2626	2830	1620	1010
108	,	4652	3242	2830	2426	2424	3238	3240	2630	3438	2828	3848	3236	2832	3030	2224	2832	2424	2430	2628	2626	2020	1010
109	,	4250	2836	2630	2626	2424	3232	3840	3030	3840	2828	3442	3232	2832	3030	2224	2630	2424	2626	2626	2626	2020	1414
110	,	4650	2636	2626	1824	2424	2832	4040	3030	3232	2844	3442	3232	2828	3030	2628	2830	2424	2628	2626	2030	2020	1010
111	,	4450	2654	2628	1824	2424	3232	3642	2430	3238	2828	4242	3232	2632	3032	2226	2628	2424	3032	2626	2630	4044	1010
112	,	4244	3638	2628	2424	2424	3234	3840	3030	3232	4444	4242	3032	2634	3030	2024	2632	2224	2628	2630	2626	2020	1010
113	,	4448	3236	2630	1824	2426	3036	3440	3030	3240	2828	3442	3234	2830	3030	2224	2230	2222	2626	2626	2630	1846	1010
114	,	4250	2632	2428	2424	2424	3232	3842	3030	3638	4450	5050	3232	2632	2630	2222	2630	2426	2628	2626	2426	2020	1012
115	,	4652	3244	3032	1826	2424	3234	3840	2626	3238	4248	3842	3232	2832	3030	2426	2628	2424	2830	2630	2628	2020	1010
116	,	4460	2854	2830	2424	2424	3234	3838	3032	3638	2828	3838	3232	2630	3030	2224	2630	2626	2830	2630	2426	2248	1014
117	,	4658	3036	2832	2424	2424	3232	3436	3030	3238	2828	3442	3232	2626	2830	2428	2226	2626	2828	2626	2830	1842	1010
118	,	4446	3638	2630	2626	2424	2832	3638	3030	3238	2828	3442	3032	2828	3030	2222	2830	2426	2828	2630	2630	2044	1014
119	,	4454	3640	3030	2426	2424	3232	3438	3030	3238	2844	4042	3232	3232	2830	2224	2628	2426	2426	2628	2630	1620	1214
120	,	4248	3042	2630	2424	2424	3238	3842	2830	3238	2828	3434	3232	2632	3030	2224	2030	2626	2628	2628	2226	2020	1010
121	,	4660	3640	2626	2426	2424	2832	3440	3032	3236	2828	3442	3232	2628	2828	2228	2628	2224	2628	2626	2228	4048	1014
122	,	4458	3434	2830	2626	2424	2832	3640	2630	3232	2840	3434	3036	2628	3030	2024	2430	2424	2626	2430	2632	4048	1014
123	,	4244	2634	2832	2426	2424	3236	3440	3030	3838	2844	4860	3232	2426	3030	2428	2830	2626	2628	2626	2226	1620	1010
124	,	4658	3234	3030	2426	2424	3232	3838	2630	3238	2844	2052	3232	2828	2832	2224	2630	2424	2828	2626	2626	4054	1010
125	,	4244	3644	2630	2426	2424	3232	3840	2430	3840	4244	3448	3232	2828	3030	2224	2630	2224	2426	2626	2632	2046	1010
126	,	4460	3654	3232	2626	2424	3232	3838	3030	3238	4458	3842	3232	2626	2428	2626	2026	2424	2828	2626	2226	2020	1010
127	,	4246	2836	2830	2428	2628	3232	3440	2628	3232	2844	4852	3232	2830	3030	2626	2628	2426	2626	2630	2626	2048	1010
128	,	4448	3436	2830	2424	2026	3234	3640	3032	3638	2848	3848	3232	3032	3030	2626	2632	2426	3030	2626	2026	2020	1014
129	,	4450	3444	3032	2628	2426	3232	3838	3032	3838	2828	3856	3232	2630	3030	2226	2628	2224	2628	2628	2630	2040	1010
130	,	4658	2628	3030	2626	2426	3434	4040	2830	3232	2840	3842	3232	3032	2830	2428	2424	2428	2626	2630	2026	1820	1010
131	,	4242	2434	2630	2426	2424	3234	4040	3030	4044	2850	3842	3232	2628	2830	2424	2430	2424	2626	2628	2626	2044	1010
132	,	4448	3436	2830	2424	2426	2828	3638	2828	3838	4048	4248	3232	3032	3030	2424	2026	2426	2626	2630	2026	4848	1010
133	,	4264	3636	2626	2426	2426	3238	3434	2430	3236	2840	4248	3232	3032	3030	2424	2428	2428	2626	2628	2230	2020	1014
134	,	4454	2240	2828	2426	2424	2832	3840	3030	3838	4448	3442	3232	2628	3030	2222	2024	2226	2626	2626	2428	1820	1012
135	,	4246	3638	3034	2626	2426	2832	3642	2628	3232	4044	2042	3032	2830	3030	2028	2226	2424	2626	2426	2226	2044	1014
136	,	4250	3232	2632	2426	2424	3232	3438	2830	3240	2828	3442	3232	2628	3030	2226	2028	2426	2630	2628	2226	4848	1014
137	,	4444	3234	2832	2426	2428	3238	3840	2830	3232	5058	4252	3232	3030	3030	2426	2628	2226	2626	3030	2626	2048	1010
138	,	4446	2626	2830	2426	2426	3238	3434	3030	3238	2850	4242	3232	2226	3030	2224	2628	2626	2626	2426	2630	2042	1012
139	,	4446	2838	2628	2424	2424	3238	3434	2630	3238	2828	3442	3032	2630	3030	2424	2030	2426	2426	2426	2426	1846	1010
140	,	4246	3234	2628	2626	2424	2832	3840	3030	3244	4050	3456	3232	2628	3032	2424	2628	2424	2426	2630	2626	1844	1010
141	,	4660	3238	2430	2426	2426	2834	3438	3032	3238	2844	4850	3232	2628	3030	2224	2830	2426	2828	2628	2630	2048	1014
142	,	4242	2832	2632	2424	2424	2832	3840	3030	3838	4044	3460	3232	2630	3030	2226	2628	2626	2632	2426	2026	2048	1010
143	,	4446	3034	2630	2428	2424	3236	3840	3030	4048	2844	3442	3232	2828	3030	2224	2630	2426	2830	2630	2226	4040	1010
144	,	4244	3240	2626	2426	2424	2832	4042	3030	3638	4044	3442	3232	2630	2830	2022	2628	2222	2426	2430	2226	1848	1010
145	,	4450	2646	2630	2424	2424	3238	3438	2630	3838	2844	4042	3232	2634	2830	2424	2628	2226	2630	2628	2428	2020	1014
146	,	4446	3248	3032	2426	2424	3232	3838	2832	3234	2848	3840	3232	2628	3030	2428	2030	2424	2628	2426	2226	2020	1010
147	,	4452	4048	2628	2426	2424	3240	3840	2830	3236	2844	3442	3232	2626	3030	2426	2830	2424	2626	2626	2426	2020	1012
148	,	4246	3232	3032	2426	2424	2832	3440	3030	3238	2828	4042	3032	2832	2830	2628	2830	2424	2630	2630	2626	2046	1010
149	,	4444	3452	2630	2426	2424	3438	3438	2430	3838	2828	3442	3232	2830	3030	2426	2828	2226	2628	2626	2626	2048	1010
150	,	4244	3446	2626	2626	2424	2832	3840	2630	3232	4444	3450	3032	2430	3030	2026	3036	2224	2626	2626	2626	2020	1014
151	,	4446	2242	3034	2626	2424	2832	3842	3032	3236	4444	3438	3232	2830	3030	2226	2628	2426	2626	2626	2432	2040	1010
152	,	4446	3242	2626	2424	2424	3232	3838	3032	3236	2828	4242	3232	2828	3030	2224	2834	2224	2428	2430	2226	1820	1014
153	,	4246	3440	3232	2426	2424	3240	4042	2632	3636	2844	3434	3232	3234	3030	2226	2836	2426	2628	2626	2226	2048	1010
154	,	4446	3440	2828	1824	2426	2832	3434	2830	3236	2848	3434	3232	2430	3030	2224	2226	2224	2428	2628	2626	2046	1414
155	,	4248	3640	3032	2424	2426	3232	3438	3032	3838	2844	4848	3232	2428	3032	2024	2830	2226	2428	2628	2630	2020	1012
156	,	4456	2628	2630	2424	2426	3232	4040	3232	3838	2828	3442	3232	2828	3030	2628	2626	2428	2628	2626	2026	2020	1010
157	,	4444	2630	2634	2426	2424	3238	3238	3030	3840	2846	4250	3232	2832	3032	2426	2626	2426	2628	2626	2630	4446	1014
158	,	4244	3034	3030	2424	2428	3238	3440	3030	3838	2828	4252	3232	2828	3030	2426	2032	2430	2626	2628	2630	2048	1014
159	,	4458	2836	2830	2424	2424	3232	3640	2430	3238	2840	3434	3232	2832	3030	2024	2628	2426	2628	2630	2226	2046	1010
160	,	4246	2650	2626	2426	2426	3838	3840	2430	3838	2842	4248	3032	2628	3030	2426	2228	2224	2628	2428	2026	1822	1010
161	,	4246	2426	2634	2426	2424	3234	3640	2830	3232	4250	3454	3232	3032	3030	2424	2830	2626	2626	2626	2226	2042	1014
162	,	4446	2830	2630	2626	2424	3240	3840	2830	3244	4444	3434	3232	3232	3030	2424	2226	2426	2828	2626	2226	2020	1010
163	,	4446	3246	2632	2626	2426	2832	3840	3030	3838	2844	4242	3234	3232	3030	2428	2226	2424	2626	2626	2426	2042	1010
164	,	4244	3036	3232	2426	2426	3232	3440	3030	3838	2828	4848	3232	2426	3030	2426	2828	2224	2626	3030	2626	1616	1010
165	,	4248	3244	2626	2424	2424	3238	4040	2830	3232	2848	3434	3234	2828	3032	2226	2030	2224	2628	2630	2630	2048	1010
166	,	4450	2228	2830	2426	2426	3232	3838	2630	3246	2828	3442	3232	2628	3030	2026	2626	2226	2626	2626	2226	2046	1014
167	,	4446	2636	2828	2424	2424	2838	3236	2830	3238	2844	4248	3232	3032	3030	2626	2626	2626	3030	2626	2026	4648	1010
168	,	4256	2836	3030	2426	2424	2838	4040	3030	3238	2844	3442	3232	2628	3030	2022	2830	2426	2628	2626	2226	4446	1014
169	,	4650	2830	2828	2426	2424	3232	3640	2630	3240	2844	3844	3236	2628	2630	2224	3032	2426	2832	2628	2630	2044	1010
170	,	4646	3638	2630	2626	2424	3232	3440	3032	3232	2830	3442	3032	2628	3030	2426	2830	2424	2828	2626	2226	4450	1010
171	,	4452	3436	3032	2426	2424	3232	3842	2628	3238	2840	3448	3232	2832	3030	2226	2226	2226	2626	2626	2228	4650	1010
172	,	4446	2640	2630	2426	2424	2832	3440	3030	3238	2840	3442	3032	3232	3030	2024	2628	2224	2628	2630	2630	2020	1010
173	,	4244	4042	2830	2426	2426	3232	3240	3030	3238	2840	3442	3232	3232	3030	2426	2022	2626	2828	2626	2226	4448	1214
174	,	4246	3240	2832	2426	2424	3238	3840	3030	3838	4044	3434	3232	2834	3030	2224	2028	1822	2626	2626	2626	2044	1414
175	,	4650	2234	2630	2426	2424	3238	4044	3032	3238	2828	3448	3236	2628	3030	2426	2226	2424	2626	2428	2222	2042	1014
176	,	4246	2838	2630	2626	2424	3234	4244	2830	3236	2828	4042	3232	3030	3030	2224	2226	2426	2628	2628	2222	4044	1010
177	,	4244	2832	3030	2426	2424	3234	4040	3030	3838	2848	3434	3236	2830	3030	2424	2828	2424	2626	2426	2226	1840	1010
178	,	4446	3644	2626	2426	2424	3238	3434	3030	3238	2844	3452	3232	2628	2830	2024	2632	2424	2626	2630	2632	1820	1014
179	,	4858	3246	2832	2428	2424	2838	3840	2630	3638	2848	3448	3232	2828	3030	2424	2022	2426	2628	2630	2630	2048	1014
180	,	4244	2632	3030	2426	2424	3232	4040	2630	3238	4044	3840	3232	2628	3030	2226	2630	2426	2626	2626	2228	2040	1014
181	,	4250	3636	2630	2426	2424	3438	3840	2628	3238	2842	3440	3232	2832	3030	2424	2628	2226	2626	2628	2626	2046	1010
182	,	4242	3232	3232	2626	2426	3232	3838	3030	3638	2828	3434	3232	2828	3232	2224	2628	2424	2630	2630	2626	2050	1010
183	,	4260	2636	2626	2426	2426	3234	3840	3032	3238	2844	4040	3232	3236	2830	2224	2030	2224	2626	2630	2224	2042	1010
184	,	4244	2632	2630	2426	2424	2832	4040	2830	3232	2844	3438	3232	2828	3030	2424	3030	2626	2626	2628	2628	2244	1010
185	,	4456	3434	2834	1824	2424	2828	3838	3030	3838	2844	3442	3032	2828	2830	2224	2836	2226	2628	2626	2026	2044	1010
186	,	4252	2632	2628	2424	2424	2828	3840	3030	3638	2844	4244	3032	2628	2830	2228	2226	2226	2626	2626	2022	2040	1014
187	,	4850	3646	2630	2426	2426	3232	4040	3030	3232	2828	4252	3232	2832	3030	2428	2828	2228	2828	2630	2030	1840	1010
188	,	4246	3046	2632	2424	2424	3232	3440	3030	3838	2844	4042	3232	2626	3030	2226	2832	2226	2626	2626	2426	1620	1010
189	,	4266	2628	2428	2426	2424	3232	4040	2832	3238	4244	3840	3232	2828	3032	2222	2628	2424	2626	2626	2426	2042	1012
190	,	4446	2842	2628	2626	2424	2832	3840	3030	3232	2844	3450	3232	2628	3030	2424	2630	2424	2628	2626	2630	2020	1010
191	,	4254	3248	2630	2424	2424	2832	4044	3030	3238	2840	4256	3232	2834	3030	2424	2630	2628	2626	2626	2026	1848	1012
192	,	4444	4042	2830	2626	2424	3236	3640	3030	3240	2844	3438	3232	2828	3032	2424	2020	2426	2628	2628	2028	2022	1012
193	,	5054	2832	2626	2626	2424	3232	3638	3032	3638	4044	3840	3232	2832	3030	2226	2026	2626	2626	2626	2630	1820	1014
194	,	4848	3636	2626	2426	2424	3238	3638	3032	3638	2828	3460	3232	2828	3030	2424	2836	2626	3034	2628	2226	1820	1014
195	,	4444	4042	2830	2626	2424	3238	4040	3030	3844	2828	4244	3232	2628	2830	2428	2226	2424	2626	2828	3032	2042	1014
196	,	4244	2634	2628	2426	2424	2838	3838	3030	3232	2828	3460	3032	2228	2630	2026	2628	2424	2626	2628	2630	2048	1012
197	,	4248	3642	2834	2426	2424	2832	3840	2430	3238	4444	3442	3232	2830	3032	2224	2828	2224	2630	2626	2026	1820	1014
