21	,	6565	4141	6868	6161	6262	5252	8284	6468	4450	0000	0000	0000	0000	0000	0000	0000	0000			
22	,	6565	4141	6868	6167	5862	5252	7682	6464	4452	0000	0000	0000	0000	0000	0000	0000	0000			
23	,	6769	4145	6868	6161	6266	5252	7684	6464	5050	0000	0000	0000	0000	0000	0000	0000	0000			
24	,	6567	4545	6868	6161	6262	5252	8284	6468	5052	0000	0000	0000	0000	0000	0000	0000	0000			
25	,	6567	4545	6868	6161	6262	4852	8484	6468	5050	0000	0000	0000	0000	0000	0000	0000	0000			
26	,	6565	4141	6868	6167	6262	5252	7676	6468	4450	7777	5876	4855	5862	5963	5362	6767	9494			
27	,	6565	4545	6876	6167	6262	5252	0000	6464	0000	7777	0000	0000	5862	5959	6265	6567	9094			
28	,	6567	4145	6884	6167	5862	4848	0000	6468	5050	7787	5858	0000	6262	4759	5353	6565	9494			
29	,	6767	4545	6868	6167	6262	5252	8284	6064	5052	7777	5876	0000	5858	0000	5353	6567	9094			
30	,	6567	4545	6868	6161	5862	5252	7684	6868	5050	7787	5876	5862	5862	0000	5362	6767	9494			
31	,	6565	4545	6868	6161	6262	5252	8484	6464	5050	0000	0000	0000	0000	0000	0000	0000	0000			
32	,	6565	4145	6868	6161	6262	5252	7682	6464	5050	7777	5876	0000	6262	0000	5353	6567	9494			
33	,	6565	4141	6884	6161	6262	5252	7684	6464	5050	7787	5858	4455	5862	4759	6262	6767	9494			
34	,	6567	4145	6868	6161	6262	5252	8484	6464	5050	7787	5858	5555	0000	5959	5362	6767	9494			
35	,	6567	4145	6868	6161	6262	5252	7680	6868	5050	7777	5858	0000	0000	5559	5353	6567	9494			
36	,	6565	4141	6868	6161	6262	5252	7676	6468	5050	7777	5876	0000	5858	5559	5365	6767	9094			
37	,	6767	4545	6868	6161	6262	5252	8484	6464	5050	7777	0000	0000	0000	0000	5365	6565	0000			
38	,	6565	4545	6868	6367	6262	5252	0000	6464	4444	7777	5858	5555	5858	5959	5353	6567	9494			
39	,	6567	4545	6868	6161	5862	5252	7676	6468	4450	7777	5858	4448	5862	5555	0000	6767	9494			
40	,	6767	4145	6868	6161	0000	0000	8084	0000	0000	0000	0000	0000	0000	0000	0000	6767	0000			
41	,	6769	4141	6868	6167	6262	5252	7684	6464	4450	7777	5858	4858	5862	5559	5353	6565	9494			
42	,	6565	4545	6868	6161	6262	5252	7684	6468	5050	8787	5876	4448	5862	5163	5362	6567	9094			
43	,	6567	4145	6868	6767	6666	5252	7684	6468	5052	7777	5858	5562	5862	5563	5353	6767	9494			
44	,	6567	4545	6868	6167	6262	5252	7686	6468	5050	7777	5858	4858	5862	5559	5362	6767	9494			
45	,	6767	4145	6868	6161	6262	5252	8284	6064	4450	7777	5858	5558	5862	5555	5362	6767	9494			
46	,	6567	4545	6868	6161	6262	5252	8486	6464	5052	7777	5858	5558	5862	5555	6265	6567	9494			
47	,	6569	4141	6868	6161	6262	4852	7684	6464	5050	7787	5858	4451	5858	5959	5362	6767	9094			
48	,	6567	4545	6868	6167	6262	5252	8284	6468	4450	7787	5876	5558	5862	5159	5353	6567	9094			
49	,	6567	4145	6884	6161	6262	5252	7682	6868	5050	7787	5876	4855	5862	5155	5362	6567	9094			
50	,	6567	4145	6868	6163	6262	5252	7684	6464	5050	7777	5858	5558	5862	5559	5365	6567	9494			
51	,	6567	4545	6868	6161	6262	4852	8284	6068	4450	7777	5858	5162	5858	5963	5362	6767	9494			
52	,	6565	4145	6868	6161	6262	4852	0000	6464	4450	7777	5858	4870	5862	4759	5362	6567	9494			
53	,	6565	4145	6884	6161	6262	4852	7684	6468	5050	7777	0000	5570	0000	5959	5353	6567	9494			
54	,	6567	4545	6868	6161	6266	4852	8284	6464	5050	7777	5876	4848	5862	5959	5362	6567	9494			
55	,	6565	4545	6868	6161	6266	5252	8484	6464	5050	7777	5858	5858	5862	5959	5362	6567	9094			
56	,	6565	4145	6888	6767	6262	5252	8086	6064	5050	7787	5876	5862	5862	5159	5362	6567	9494			
57	,	6565	4545	6868	6161	6262	5252	8284	6064	4452	7787	5858	5158	6262	5963	6265	6567	9494			
58	,	6565	4145	6876	0000	6262	0000	0000	0000	0000	7787	0000	0000	0000	0000	5362	6567	0000			
59	,	6565	4145	6868	6161	5862	4852	7682	6068	5050	7787	5858	5858	6262	5559	6262	6767	9094			
60	,	6767	4145	6868	6367	6262	4852	0000	6464	5050	7787	0000	0000	6262	0000	5362	6567	9494			
61	,	6565	4545	6876	6167	5862	5252	7684	6464	5050	7777	5858	0000	5862	5959	5362	6767	9494			
62	,	6567	4145	6868	6163	5862	5252	7682	6464	4450	7787	0000	0000	5862	5155	5353	6767	9494			
63	,	6769	4141	6868	6161	6262	5252	8082	6468	5050	7777	5858	5862	5858	0000	5353	6565	9094			
64	,	6565	4145	6868	6161	6262	5252	7682	6468	5052	7787	5876	0000	5862	0000	5362	6767	9094			
65	,	6565	4545	6868	6167	6262	4852	8484	6464	4450	7787	5858	0000	6262	0000	5362	6567	9494			
66	,	6567	4145	6876	6767	6266	4852	7684	6464	5052	0000	0000	0000	0000	0000	0000	0000	0000			
67	,	6569	4545	6868	6167	5862	5252	7676	6868	4450	0000	0000	0000	0000	0000	0000	0000	0000			
68	,	6567	4545	6868	6167	5862	4852	8484	6464	5050	7777	5876	5555	0000	5559	5362	6767	9094			
69	,	6567	4141	6868	6367	6262	5252	8484	6464	5052	7787	5858	4458	0000	5959	5365	6565	9494			
70	,	6567	4145	6868	0000	0000	5252	8486	6468	5050	7777	0000	0000	0000	0000	0000	6567	0000			
71	,	6565	4545	6868	6161	6262	4852	7684	6464	5252	8787	5858	5558	5858	5559	6265	6567	9494			
72	,	6565	4145	6884	6161	6262	4852	8284	6468	5050	7787	5858	5158	5862	5963	6265	6567	9494			
73	,	6567	4145	6876	6767	6266	4852	7684	6464	5052	7777	5876	4448	5858	5555	5362	6767	9094			
74	,	6567	4141	6868	6161	6262	5252	8486	6464	4450	7787	5876	4458	6262	5963	5362	6767	9494			
75	,	6567	4145	7684	6167	6262	4852	7684	6868	5050	7787	5858	4855	6262	4759	5353	6565	9094			
76	,	6565	4545	6868	6363	6262	5252	7684	6464	4450	7787	5858	5558	5862	5559	5353	6767	9094			
77	,	6567	4141	6884	6767	5862	5252	7684	6468	5052	7777	5858	5555	5862	5559	5365	6565	9494			
78	,	6767	4545	6868	6161	6262	4852	7686	6464	4450	7777	5876	4862	5862	5959	5362	6767	9494			
79	,	6569	4145	6876	6167	6262	5252	8484	6464	5050	7777	5858	5155	6262	5959	5353	6567	9094			
80	,	6565	4141	6868	6161	6262	4852	7676	6868	5050	7787	5858	4851	5858	5559	5353	6567	9094			
81	,	6565	4145	6876	6163	6262	5252	8484	6868	5050	7787	5876	4455	6262	4755	5362	6565	9494			
82	,	6565	4145	6868	6163	6262	5252	8284	6064	4450	7787	5858	5155	0000	5555	5362	6567	9494			
83	,	6567	4141	6868	6167	6262	5252	7684	6468	5050	7787	5858	5558	5862	5559	5353	6767	9494			
84	,	6565	4145	6868	6363	6262	5252	8484	6868	5050	0000	0000	0000	0000	0000	0000	6767	0000			
85	,	6567	4545	6868	6163	6262	5252	8484	6064	5252	7777	5858	5858	6262	5559	5365	6565	9094			
86	,	6567	4141	6868	6167	6262	5252	7684	6468	5052	7777	5858	0000	0000	5559	6262	6767	9494			
87	,	6565	4145	6868	0000	6262	0000	0000	6064	0000	0000	0000	0000	0000	0000	5365	6567	0000			
88	,	6567	4545	6868	6767	6266	5252	7676	6468	5252	0000	0000	0000	0000	0000	5362	6567	0000			
89	,	6565	4145	6868	6161	6262	5252	8484	6468	4450	7787	5858	0000	0000	5559	5362	6565	9494			
90	,	6565	4145	6868	6161	6262	5252	8284	6464	5050	7787	5858	4458	0000	5963	5362	6565	9494			
91	,	6565	4145	6868	6161	6262	5252	8486	6468	0000	0000	0000	0000	0000	0000	5353	6567	0000			
92	,	0000	4145	6868	6767	6262	5252	7682	6468	5050	7777	5858	5558	5862	4763	5353	6565	9094			
93	,	6565	4141	6868	6161	6262	5252	8484	6064	4450	7777	5858	4448	5862	4759	6265	6567	9494			
94	,	0000	0000	0000	0000	0000	0000	0000	0000	0000	7787	0000	5558	0000	4755	5362	6567	9094			
95	,	6567	4145	6868	6167	6262	5252	0000	6468	0000	7787	5876	4462	6262	5959	5353	6767	9494			
96	,	6567	4545	6876	6167	6262	5252	7676	6468	5050	7777	0000	4444	0000	5559	5353	6567	9094			
97	,	6567	4141	6884	6161	6266	5252	7684	6464	4450	7787	5858	5558	5862	5959	5353	6767	9094			
98	,	6567	4545	6868	6163	6262	5252	8284	6464	5050	7777	5876	4870	5862	5559	5353	6767	9494			
99	,	6565	4141	6868	6163	6266	4852	8084	6060	4450	8787	5858	5555	6262	5559	5353	6567	9094			
100	,	6767	4545	6884	6167	5862	5252	0000	6468	5050	7777	5876	5558	5862	5959	5362	6565	9494			
101	,	0000	4145	6868	6161	6262	5252	7684	6468	5052	7787	5876	5558	5862	6363	5362	6567	9494			
102	,	6567	4145	6868	6161	5862	5252	7684	6464	5050	7787	5858	4858	5858	5559	5362	6767	9094			
103	,	6567	4545	6868	6767	5862	5252	7676	6868	4450	7777	5858	5558	5862	4759	5362	6565	9494			
104	,	6567	4141	6868	6167	6262	4852	8282	6464	4450	7777	5858	5862	5862	5559	5362	6567	9094			
105	,	6567	4545	6868	6161	6262	5252	7684	6468	5050	0000	0000	0000	0000	0000	0000	0000	0000			
106	,	6567	4141	6868	6767	6266	5252	8484	6468	5050	7787	5858	5858	0000	4755	6265	6565	9494			
107	,	6567	4145	6876	6163	6262	5252	8486	6464	4450	7777	5876	5555	5858	5559	6262	6567	9494			
108	,	6567	4545	6868	6367	6262	5252	8484	6068	5050	7787	5858	4858	5862	4759	6262	6767	9094			
109	,	6565	4145	6868	6163	6262	4852	7684	6468	5050	7777	5858	5558	0000	5563	5353	6767	9494			
110	,	6567	4145	6868	6767	0000	0000	8484	6464	0000	7787	0000	0000	0000	5963	5353	6767	0000			
111	,	6767	4141	6868	6161	0000	4852	7684	6468	0000	7787	5876	0000	0000	5959	5353	6767	9094			
112	,	6565	4545	6868	6161	6266	5252	7682	6468	4450	7777	0000	0000	0000	4747	0000	6767	0000			
113	,	6565	4545	6868	6161	6262	5252	8284	6468	5050	7787	5858	0000	5862	5959	5362	6767	9494			
114	,	6567	4145	6868	6167	6266	5252	7684	6468	4450	7787	0000	0000	0000	0000	0000	6567	9494			
115	,	6565	4545	6868	6167	6262	5252	8484	6464	4450	7787	5858	5558	5862	5559	6265	6767	9494			
116	,	6565	4545	6868	6167	5862	4852	8084	6468	5052	0000	0000	0000	0000	0000	0000	0000	0000			
117	,	6565	4145	6884	6167	6262	4852	8084	6464	5252	7787	5876	5555	5858	5959	5353	6567	9494			
118	,	6567	4545	6868	6161	6262	5252	8084	6464	5050	7787	5876	4855	6262	5155	5362	6567	9494			
119	,	6567	4145	6868	6167	6262	5252	7682	6464	5050	7787	5858	5558	6262	4755	6265	6567	9094			
120	,	6565	4145	6868	6163	5862	5252	8484	6468	4450	8787	5858	5558	5862	5559	6262	6767	9094			
121	,	6567	4545	6868	6161	6262	5252	8084	6468	5050	7787	5876	5558	5862	5959	5362	6567	9494			
122	,	6567	4145	6876	6167	5862	5252	8284	6468	4444	7777	5876	4855	5862	5959	5353	6565	9094			
123	,	6565	4545	6868	6163	6262	5252	7684	6468	4450	7777	5858	4855	5858	5159	5353	6567	9494			
124	,	6565	4545	6876	6167	6266	5252	8084	6464	4450	7777	5858	4458	5858	5559	5362	6767	9094			
125	,	6565	4545	6868	6167	6262	5252	8484	6064	5050	8787	5858	5555	5862	5959	6265	6567	9094			
126	,	6767	4141	6876	6167	6666	5252	8080	6464	4452	7777	5858	4455	5862	5963	6262	6567	9094			
127	,	6565	4145	6868	6163	6266	5252	7684	6464	4450	7787	5858	5555	5862	5163	5362	6567	9094			
128	,	6767	4141	6868	6161	6262	5252	8082	6464	4450	7777	5876	4855	5862	5559	5362	6567	9494			
129	,	6769	4545	6868	6163	6262	5252	8284	6464	5050	7787	5858	5558	5862	5963	5362	6565	9494			
130	,	6767	4141	6876	6161	5858	4852	8484	6468	5050	7787	5858	5555	5858	5959	5353	6567	9494			
131	,	6567	4145	6876	6163	6262	5252	0000	6468	5050	7777	0000	5562	5862	4759	5365	6767	9494			
132	,	6567	4545	6868	6161	6262	5252	8286	6868	5050	7777	0000	5558	0000	4759	5353	6567	9494			
133	,	6767	4545	6868	6167	6266	5252	8284	6868	5050	0000	0000	0000	0000	0000	5362	6767	0000			
134	,	6565	4141	6876	6163	6262	5252	7686	6068	5050	7777	5876	5555	5862	5559	5353	6567	9094			
135	,	0000	4145	6868	6161	6262	5252	0000	6468	4450	7787	5858	4858	5862	5555	6262	6567	9494			
136	,	6569	4545	6868	6163	6262	5252	7684	6464	5050	7787	5858	4455	5862	5559	5353	6767	9494			
137	,	6567	4141	6868	6161	6262	5252	7676	6464	5050	7777	0000	0000	0000	5555	5353	6767	9494			
138	,	6567	4145	6868	6167	6262	4852	7682	6868	5050	7777	0000	5555	5858	5959	5353	6767	0000			
139	,	6567	4145	6868	6161	6262	5252	8284	6468	4450	7787	0000	4851	0000	5559	6265	6767	9494			
140	,	6565	4141	6868	6161	6262	4852	7680	6468	5050	0000	0000	0000	0000	0000	5353	6567	0000			
141	,	6565	4145	6884	6161	6266	5252	7676	6868	5050	7787	0000	0000	0000	4759	5362	6767	9494			
142	,	6565	4145	6868	6163	6262	5252	7680	6468	5050	7787	5876	5555	5862	5959	6262	6767	9494			
143	,	6567	4545	6868	6161	6262	5252	7684	6468	5050	7777	5858	5558	5862	5559	6262	6767	9494			
144	,	6565	4545	6868	6167	6266	5252	8484	6468	5052	7777	5858	4862	5858	5555	6265	6767	9094			
145	,	6565	4145	6868	6161	6266	5252	8284	6464	5050	7787	5876	4855	0000	5959	5362	6767	9094			
146	,	6565	4145	6884	6161	6262	5252	8080	6068	5050	7777	5858	4862	5862	4755	6262	6767	9494			
147	,	6769	4145	6868	6367	6266	5252	7684	6464	5050	7777	5858	5158	5862	5959	5353	6767	9494			
148	,	6567	4545	6868	6161	0000	0000	0000	6468	0000	0000	0000	0000	0000	0000	0000	0000	0000			
149	,	0000	4545	6868	6167	6266	5252	7676	6464	0000	7777	5876	4455	5862	5555	5362	6567	9494			
150	,	6569	4545	6868	6163	5858	5252	8284	6464	4450	7787	5876	4455	5862	5959	5353	6767	9494			
151	,	6567	4145	6868	6161	6262	5252	8486	6468	5050	7777	5858	4455	5862	5555	6262	6767	9094			
152	,	6567	4141	6884	6161	5866	5252	8484	6464	4450	7787	5876	5558	5862	5959	6262	6767	9494			
153	,	6569	4145	6868	6167	6262	5252	8084	6868	4450	7777	5858	5858	5862	6363	5353	6567	9494			
154	,	6567	4145	6868	6161	6262	5252	7684	6468	5052	7787	5876	4462	6262	4759	5353	6767	9494			
155	,	6567	4145	6868	6163	6262	5252	8484	6464	5052	7787	5876	4448	5862	5559	0000	6767	9494			
156	,	6569	4545	6868	6163	6262	5252	8084	6464	5052	7777	5858	4455	5858	5559	5353	6567	9494			
157	,	6567	4145	6868	6161	5862	4852	7686	6464	4450	7777	5858	4855	5858	5559	5362	6767	9094			
158	,	6567	4545	6868	6161	6262	4852	7684	6068	4450	7777	5858	4458	5858	5559	5353	6767	9494			
159	,	6567	4141	6884	6163	6262	5252	7680	6468	5052	7787	5876	5555	5862	4759	5365	6767	9494			
160	,	6565	4145	6868	6167	6262	5252	7684	6468	5050	7787	5876	6262	5862	5555	5353	6767	9494			
161	,	6565	4145	6880	6161	6262	5252	7684	6464	4450	7777	5858	5570	5862	5559	5362	6767	9494			
162	,	6565	4141	6868	6367	6262	5252	7682	6464	5052	7777	5858	5858	5862	5563	5353	6565	9494			
163	,	0000	4145	6868	6367	6262	5252	8686	6868	4450	7787	5876	5558	5858	6363	5362	6567	9494			
164	,	6567	4141	6868	6163	6262	4852	7684	6468	4450	7777	5858	4858	5862	5559	5365	6767	9494			
165	,	6565	4145	6868	6167	6262	4852	8084	6868	5050	7777	5876	5558	5862	5559	5365	6567	9094			
166	,	6767	4145	6868	6161	6262	5252	8484	6068	5050	7777	5876	4862	5862	5963	5362	6767	9494			
167	,	6567	4545	6868	6367	6262	5252	8284	6868	4450	7777	5876	5858	5862	5959	6265	6567	9094			
168	,	6565	4141	6884	6163	6262	5252	7684	6468	5050	7777	7676	5155	5862	5559	5362	6567	9494			
169	,	6567	4145	6868	6167	6262	5252	8486	6468	0000	7787	5858	5555	5862	4751	5362	6767	9494			
170	,	6567	4141	6868	6161	6262	4852	7686	6468	5050	8787	5858	5858	5858	4747	5362	6567	9494			
171	,	6767	4141	6868	6161	5862	5252	7684	6064	4452	7787	5876	5155	5858	5959	5362	6767	9094			
172	,	6567	4545	6868	6161	6262	5252	8084	6468	5050	7787	5876	5558	5862	5959	5362	6567	9494			
173	,	6567	4141	6868	6161	6262	4852	7682	6464	5050	7787	5858	5558	6262	5559	6265	6767	9494			
174	,	6565	4545	6868	6167	6262	4852	8084	6464	4450	8787	5876	5558	6262	5559	5362	6767	9494			
175	,	6565	4145	6884	6161	6262	5252	8484	6464	4450	0000	0000	0000	6262	0000	0000	6767	0000			
176	,	6567	4145	6868	6161	6262	4852	8284	6468	5050	8787	5858	5555	5862	5559	5353	6767	9494			
177	,	6565	4145	6868	6161	6262	5252	8486	6464	4450	7787	0000	4458	5858	5555	6265	6567	9494			
178	,	6567	4145	6868	6161	6266	4852	8284	6068	5050	7777	0000	5862	0000	5559	5362	6567	9094			
179	,	6567	4545	6884	6367	6262	5252	8484	6064	0000	7777	5858	4448	5858	5559	6265	6567	9494			
180	,	0000	4145	6868	6367	6262	5252	7676	6464	4450	8787	0000	0000	5862	0000	5353	6767	0000			
181	,	6569	4141	6868	6167	6262	5252	7684	6468	5050	7777	5858	4855	6262	4763	5362	6567	9494			
182	,	0000	4145	6868	6163	6262	5252	7684	6464	4450	7777	5876	4855	5858	5959	5353	6767	9494			
183	,	6565	4545	6868	6163	5866	4852	8084	6468	4450	7777	5876	4448	5862	5559	5353	6767	9494			
184	,	6565	4145	6868	6167	5862	5252	7676	6468	5050	7777	5858	4858	5862	5559	6262	6567	9094			
185	,	6565	4545	6876	6167	6262	4852	8284	6468	5050	7787	5858	4855	5862	5963	5362	6565	9494			
186	,	6565	4145	6876	6161	6266	5252	8084	6464	4450	7777	0000	0000	5858	0000	5365	6767	9094			
187	,	6565	4145	6868	6363	6262	5252	8484	6464	5050	7777	5858	5558	0000	5559	5353	6567	9094			
188	,	6767	4145	6868	6161	6262	5252	7682	6464	4452	7787	5858	4855	5858	5159	6262	6567	9494			
189	,	6565	4545	6868	6161	6266	5252	7676	6464	5052	7777	5858	5558	5858	5559	5362	6567	9494			
190	,	6565	4545	6868	6161	6262	4848	8486	6068	4450	7777	5858	4851	5862	5159	6265	6767	9094			
191	,	6567	4545	6868	6161	6266	5252	7684	6468	4452	7777	5858	5858	6262	5559	5362	6567	9494			
192	,	6567	4141	6868	6161	6262	4852	7684	6468	5050	7787	5858	4444	5862	5959	5353	6565	9494			
193	,	6565	4545	6868	6161	6266	5252	7684	6464	4444	7777	0000	0000	0000	4747	5362	6767	0000			
194	,	6567	4141	6868	6161	6262	5252	7684	6468	5050	7777	5858	4448	5858	5559	5353	6767	9494			
195	,	6567	4141	6868	6161	6266	4852	8484	6064	5050	7787	5876	5158	5862	5559	5362	6767	9494			
196	,	6565	4145	6868	6161	5866	4852	8286	6464	5052	7777	5858	4855	6262	5559	5365	6567	9494			
197	,	6567	4545	6884	6161	6262	4852	8084	6468	5050	7777	5858	4862	5862	5963	5362	6567	9494			
198	,	6567	4545	6868	6161	5862	4852	7686	6464	5052	7777	5858	5562	6262	5555	6262	6567	9494			
199	,	6567	4145	6876	6767	6262	5252	8484	6464	4450	7777	5858	5555	5858	5963	5362	6565	9090			
200	,	6767	4145	6868	6163	6262	5252	8486	6464	5050	7777	5858	5555	5858	5159	6262	6567	9090			
201	,	6567	4145	6876	6167	6262	5252	8284	6468	4444	7777	5858	4855	5858	5559	6262	6565	9494			
202	,	6567	4145	6868	6167	5862	5252	8284	6464	5050	7777	5876	4455	5862	5559	5353	6567	9494			
203	,	6565	4545	6888	6767	6262	5252	7686	6068	5050	7787	5858	5562	5862	5959	6262	6767	9094			
204	,	6565	4545	6868	6367	6262	5252	8084	6464	5050	7787	5858	5555	5862	5563	6265	6767	9094			
205	,	6565	4141	7684	6767	6262	4852	8082	6464	5050	7787	5876	4466	5862	5559	5362	6767	9090			
206	,	6565	4545	6868	6767	6262	5252	8484	6464	4450	7777	5858	4858	5862	5959	5353	6567	9094			
207	,	6567	4545	6868	6161	6262	5252	7684	6464	5050	7787	5876	5555	5862	5555	5362	6567	9494			
208	,	6567	4141	6884	6163	6262	5252	7684	6464	5050	0000	0000	0000	0000	0000	5362	6767	0000			
209	,	6567	4145	6876	6167	6262	5252	8284	6468	5050	7777	5858	5555	6262	6363	6262	6767	9094			
210	,	6567	4145	6868	6161	6262	4852	8284	6468	4450	7787	5858	4462	5858	5559	6262	6565	9494			
211	,	6565	4545	6884	6161	6266	5252	8484	6464	5050	8787	5858	4862	5862	5559	6265	6567	9094			
212	,	6567	4145	6868	6367	6262	5252	8484	6468	5050	7777	5876	4448	5858	5959	5353	6567	9494			
213	,	6567	4545	6868	6161	6262	4852	8484	6468	4450	7787	5858	5155	5858	4755	5362	6567	9094			
214	,	6565	4145	6868	6167	5862	5252	8282	6464	5052	8787	5858	5858	6262	5563	6262	6565	9494			
215	,	6567	4545	6884	6161	6266	0000	0000	0000	0000	7787	0000	0000	0000	0000	5362	6767	0000			
216	,	6565	4141	6868	6161	6262	4852	8082	6868	5050	7777	5876	5158	5858	5559	5362	6567	9494			
217	,	6767	4545	6868	6161	6266	4852	8084	6468	5052	7787	5858	5562	6262	5959	5362	6767	9094			
218	,	6565	4145	6868	6161	6262	5252	7682	6068	4450	8787	0000	0000	0000	5959	5362	6567	0000			
219	,	6567	4145	6868	6167	6266	5252	8086	6464	5252	7777	5858	5555	6262	4763	6265	6565	9494			
220	,	6567	4545	6868	6367	6262	5252	8284	6468	5052	7777	5876	4862	5862	5963	5362	6567	9494			
221	,	6567	4545	6876	6167	6262	4852	8284	6468	4450	7777	5858	4855	5858	5959	5362	6567	9094			
222	,	6767	4545	6868	6161	6262	4852	8284	6468	5050	7777	5876	4848	5862	4755	5362	6567	9494			
223	,	6565	4545	6868	6167	6262	5252	8286	6060	5052	7777	5858	4444	5858	5963	6265	6767	9494			
224	,	6565	4545	6868	6767	6262	5252	8484	6468	4452	7777	5858	4855	5858	5559	6262	6567	9094			
225	,	6767	4545	6868	6161	6262	4852	8282	6464	5050	7787	5858	4855	6262	4751	6262	6567	9494			
226	,	6567	4545	6876	6161	5862	4848	8484	6464	5050	7777	5858	4855	5862	5159	6262	6767	9094			
227	,	6567	4545	6868	6161	5862	5252	7686	6468	5050	7777	0000	5558	0000	5155	5362	6567	9094			
228	,	6567	4545	6868	6363	6262	5252	7676	6464	0000	7777	5876	0000	5862	5959	5353	6567	9494			
229	,	6567	4545	6868	6163	6262	5252	7684	6464	5052	7777	5858	5858	6262	5959	5353	6767	9094			
230	,	6565	4145	6884	6161	6266	4852	8484	6464	5252	7777	5858	4455	6262	5963	5365	6567	9094			
231	,	6567	4145	6868	6167	6666	5252	8086	6468	5052	7777	5858	4455	5862	5963	6262	6567	9094			
232	,	6567	4145	6876	6167	6262	5252	7684	6468	5050	7777	5858	5558	5862	5555	5362	6567	9094			
233	,	6567	4145	6868	6163	6262	5252	7676	6468	4450	7777	5876	4862	6262	5959	5362	6767	9094			
234	,	6565	4145	6868	6161	6262	5252	8484	6064	4450	7777	5876	4458	5858	5563	5362	6567	9494			
235	,	6567	4145	6868	6163	6266	5252	8084	6464	5050	7787	5858	4855	5862	4759	5365	6767	9090			
236	,	6567	4145	6868	6161	6262	4852	7676	6464	4450	7777	5876	4851	5862	5559	5353	6567	9494			
237	,	6565	4145	6868	6163	6262	4852	8082	6068	5052	7787	5858	4455	6262	5959	5365	6767	9494			
238	,	6567	4145	6876	6767	5862	5252	7684	6464	5050	7787	5858	5558	5862	5559	5353	6567	9494			
239	,	6567	4141	6868	6161	6262	5252	7684	6868	5050	7787	5876	0000	0000	5959	5353	6567	9494			
240	,	6567	4145	6884	6161	6262	5252	8484	6464	5050	7787	5858	0000	0000	4755	6262	6767	9494			
241	,	6567	4145	6876	6167	6262	4852	7684	6464	5052	7777	5858	0000	0000	4759	6262	6767	9494			
242	,	6767	4145	6876	6167	6262	5252	7686	6464	5050	0000	0000	0000	0000	0000	0000	0000	0000			
243	,	6565	4545	6876	6167	6262	5252	0000	6064	5050	7777	5858	4855	5858	5559	5362	6767	9494			
244	,	6567	4141	6868	6161	6262	4852	8284	6468	5050	7787	5858	5870	0000	4755	5353	6567	9494			
245	,	6567	4141	6868	6161	6262	4852	8284	6468	5050	7787	5858	5870	5862	4755	5353	6567	9494			
246	,	6567	4545	6868	6161	5862	5252	8284	6464	5050	7787	5858	4448	5858	5959	5365	6767	9094			
247	,	6565	4145	7684	6167	5862	5252	8284	6468	5050	7787	5858	5555	5862	4755	5353	6565	9494			
