196	,	6870	6276	0000	5052	6575	3642	2123	2531	6769
197	,	5672	6068	7072	4850	7575	4244	2123	2525	0000
198	,	5868	6670	7072	4850	7575	4042	2121	0000	6567
199	,	7474	6068	7072	4850	6977	4042	2121	0000	6569
200	,	6872	6078	6672	5052	7577	3644	2135	0000	6769
201	,	5874	6062	7072	5054	6977	0000	2121	2531	6567
202	,	6270	5864	7274	4850	6575	0000	2121	2525	6773
203	,	5858	5858	7070	5254	7577	0000	2121	2525	6769
204	,	7274	6066	7074	5054	7577	3640	2121	2525	6969
205	,	5658	6666	7072	5052	7577	4042	2323	0000	6567
206	,	6274	6870	7070	5254	7575	3646	2121	2531	0000
207	,	5872	6666	7070	5050	7581	3636	2123	2525	6767
208	,	5872	6264	7070	5050	6977	4244	2121	2525	6973
209	,	5874	6060	7072	4852	6577	0000	1733	3131	6769
210	,	5672	6076	7070	5050	7777	4444	2121	2531	6769
211	,	6872	6470	7070	5050	7175	4444	2121	2525	6767
212	,	5872	6068	6670	0000	7377	4242	2121	2525	6767
213	,	5858	6070	7074	5052	6581	0000	2121	2525	6567
214	,	7474	7070	7070	5050	7581	0000	2133	2525	6767
215	,	5662	6466	7070	5052	7577	4244	2123	2531	6767
216	,	5872	7070	7075	5054	6575	4242	2121	2525	6567
217	,	5874	6670	7072	5054	6977	3642	2125	2525	6573
218	,	6872	7070	6670	5052	7377	3642	2121	2525	6767
219	,	5872	5864	7072	4850	7777	4244	2121	2525	6769
220	,	5872	6064	7074	5058	7581	3640	2121	2525	6767
221	,	7272	6868	7272	5454	6973	4248	2121	2525	6567
222	,	7272	6464	7072	5052	7577	4042	2323	2525	6567
223	,	5872	6070	7072	5050	7575	4244	2121	2531	6569
224	,	5872	6678	7072	5050	7177	4042	2121	2525	6767
225	,	5668	6070	7070	4854	7581	4242	2121	2525	6767
226	,	5868	6476	7274	5252	6977	4242	2121	2531	6767
227	,	7276	6468	7075	5254	6569	4042	2123	2531	6767
228	,	5868	5670	7072	5050	6973	3842	2121	2531	6769
229	,	6872	6870	7272	4852	6975	4244	2133	2525	6565
230	,	6874	6272	7072	5052	6573	4244	2125	2531	6769
231	,	7274	6468	7072	5052	6977	4444	2533	2531	6567
232	,	5674	6466	7070	5052	7375	4042	2123	2531	6567
233	,	5870	6872	7070	4850	7375	3642	2121	2525	6567
234	,	7274	6266	7072	4852	6577	4448	2121	2525	6769
235	,	5858	5860	7074	5052	7375	4242	2123	2531	6567
236	,	5870	5870	7072	5052	6977	3642	2121	2531	6767
237	,	5872	5660	7070	5254	7175	4042	2123	2525	6769
238	,	5870	6670	7072	4850	6575	3640	2133	2525	6767
239	,	5872	5860	7274	5052	6577	4242	2121	2525	6567
240	,	5668	6068	7070	4852	6977	4242	2123	2525	6567
241	,	5668	6068	7070	4852	6977	4242	2123	2525	6567
242	,	5858	7078	7072	5050	6569	4448	2133	2525	6769
243	,	5874	6868	7072	5050	7375	4242	2121	2525	6567
244	,	5872	5862	7272	5050	7577	4242	2121	2525	6565
245	,	5672	6060	7070	5254	6977	4248	2121	2525	6969
246	,	5858	6076	7274	5052	6975	3640	2121	2525	6969
247	,	5858	5860	7072	5050	6977	4242	2335	2525	6767
248	,	5872	6266	7072	5050	7577	4242	2121	2531	6569
249	,	5658	6264	7070	5050	7781	4448	1721	2531	6569
250	,	5872	6060	6672	5254	7575	4244	2325	2525	6769
251	,	6874	6068	7070	5052	7581	4244	2121	2525	6565
252	,	7072	7070	6670	5054	6575	4042	2121	2525	6569
253	,	5870	6668	7075	5252	6981	4242	2121	2525	6569
254	,	5874	6066	7272	4850	7777	3644	2123	2531	6769
255	,	6270	6060	7274	5050	6975	4444	2121	2525	6767
256	,	6274	6870	7072	5254	6975	3644	2123	2531	6567
257	,	7274	6070	7070	5052	7377	3642	2323	2525	6567
258	,	6472	7078	7070	5252	7577	3642	2121	2525	6567
259	,	5870	6868	7272	5050	7581	4242	2121	2531	6769
260	,	6872	5868	7072	5052	7375	4044	2121	2525	6567
261	,	7074	7078	7070	5054	6573	4042	2123	2525	6769
262	,	5658	6870	7474	5050	6577	4244	2123	2525	6767
263	,	5658	6076	7070	5050	6981	4244	2121	2531	6565
264	,	6274	6070	7072	5252	6569	4242	2121	2531	6567
265	,	5872	7070	7072	5252	7575	4042	2121	2525	6567
266	,	7272	6066	7070	5052	6977	3642	2121	2525	6769
267	,	5872	5864	7074	5050	6975	3644	2121	2525	6769
268	,	5858	6468	7070	5054	7577	3642	2121	2525	6767
269	,	7272	6670	7272	5052	7575	3636	2133	2531	6567
270	,	7272	6870	7272	5454	7777	4242	2121	2525	6767
271	,	7272	6066	7070	5052	6977	3642	2121	2525	6769
272	,	5868	6870	7072	5052	7175	3642	2121	2525	6569
273	,	7272	7078	7075	5050	6577	4246	2121	2531	6565
274	,	5870	5870	7072	5052	6575	4446	2123	2525	6767
275	,	5872	7072	7072	5254	6977	4044	2121	2525	6769
276	,	7072	5668	7074	5054	7577	4244	2121	3131	6567
277	,	7274	6666	7272	4852	7575	4242	2121	2525	6769
278	,	7272	6874	7275	5050	6971	4044	2121	2525	6767
279	,	7272	6266	7070	5050	6977	3644	2121	2525	6769
280	,	7274	6266	7072	5052	6973	4042	2121	2525	6767
281	,	7272	6266	7070	5050	6977	3644	2121	2525	6769
282	,	6874	6666	7074	5050	7575	4042	2121	2525	6567
283	,	7474	6268	7272	5050	7575	4244	2121	2525	6769
284	,	5858	6666	7070	5254	7575	4244	2121	2525	6767
285	,	6472	6470	7072	5252	7577	4042	2121	2525	6773
286	,	7272	6264	7272	4450	6975	4044	2125	2525	6569
287	,	5672	6268	7072	5052	6975	4244	2123	2531	6767
288	,	7272	6666	7274	5454	6575	3644	2121	2525	6769
289	,	7272	6876	7070	5052	6575	4242	2121	2525	6767
290	,	7072	6674	7072	5052	6975	3644	2121	2525	6769
291	,	5872	5860	7072	5050	6981	4242	2121	2525	6769
292	,	5672	5870	7272	4854	7575	3644	2123	2525	6767
293	,	5658	6076	7072	5054	7575	3642	2133	2531	6567
294	,	7274	6668	7072	5050	6575	4444	2121	2525	6569
295	,	5874	6268	7070	5050	7375	4242	2121	2525	6567
296	,	6272	6476	7474	5054	6975	4042	2121	2525	6567
297	,	5870	7076	7070	5050	6977	4040	2121	2531	6769
298	,	5858	5860	7072	5052	6973	4040	2121	2525	6767
299	,	7274	5878	7070	5254	7781	4042	2323	2531	6767
300	,	6470	6266	7070	5052	7577	4044	2121	2525	6767
301	,	5872	6466	6670	5052	7575	3640	2133	2525	6567
302	,	7274	6670	7074	5252	6973	4244	2323	2531	6569
303	,	5858	7076	7070	5054	6975	4244	2133	2525	6969
304	,	5670	6872	7272	5050	7575	4244	2121	2525	6567
305	,	5672	6874	7074	4852	7581	4242	2121	2531	6767
306	,	7272	6070	6672	5254	6975	4444	2123	2531	6767
307	,	5872	6070	6670	5052	7575	3644	2325	2531	6767
308	,	7280	6268	7070	4852	6975	3636	2121	2531	6567
309	,	5858	7478	7072	5050	7575	4242	2121	2525	6767
310	,	5872	7078	7072	5054	7577	4242	2121	2531	6569
311	,	5676	6270	7274	5050	7781	3642	2121	2525	6767
312	,	5858	5466	7274	5454	6575	3644	2121	2525	6769
313	,	5872	6668	7072	5252	6977	3642	2121	2525	6769
314	,	6870	6470	7072	5054	7377	4246	2121	2525	6767
315	,	5672	7678	7070	5050	6575	3640	2121	2531	6569
316	,	5874	6062	6668	5054	6977	4244	2125	2525	6767
317	,	7274	5860	6670	5050	7577	3640	2121	2525	6769
318	,	5872	6066	7070	5456	7577	4242	2121	2525	6767
319	,	5656	6068	7072	5052	7575	3642	2121	2525	6567
320	,	7272	6064	7072	5252	6577	4244	2123	2525	6567
321	,	6872	6070	7272	5054	6977	4044	2121	2531	6569
322	,	5662	6668	7070	5050	6977	4242	2121	2525	6569
323	,	5672	6878	7072	5050	6565	4244	2121	2525	6767
324	,	7072	6676	7274	5054	7577	4242	2525	2525	6767
325	,	7274	6466	7070	5254	7575	4242	2323	2525	6567
326	,	5658	6478	7272	4852	7577	4244	2121	2531	6569
327	,	5658	5864	7072	5052	7575	3642	2125	2525	6769
328	,	5868	6066	7272	5050	7777	3642	2121	2525	6969
329	,	5872	6870	7070	4852	7575	4244	2135	2531	6567
330	,	6274	5860	7072	5052	6569	4244	2121	2525	6769
331	,	6872	6676	7072	5052	6975	4242	2121	2531	6567
332	,	6270	6670	7070	5050	7375	4244	2121	2525	6769
333	,	5658	5870	7072	5052	6977	4242	2133	2525	6769
334	,	7070	5870	7070	5050	7577	4242	2121	2525	6769
335	,	7274	6070	7072	5052	7777	4244	2121	2525	6769
336	,	7274	6870	7072	5052	7581	4242	2121	2531	6567
337	,	6272	6868	7070	5050	6975	4042	2121	3131	6769
338	,	5872	6868	7274	5054	6969	4244	2121	2525	6567
339	,	7074	6668	7074	5050	6975	3642	2121	3131	6767
340	,	7272	6472	7072	5656	6977	4242	2121	2525	6767
341	,	6268	7070	7070	5054	7577	4042	2121	2525	6769
342	,	5858	6470	7070	5050	6581	4044	2121	2531	6769
343	,	5874	5868	7070	5050	6977	4244	2123	2525	6769
344	,	7274	6670	7274	5254	6977	3842	2121	2525	6769
345	,	5672	6670	7274	5050	6975	4242	2323	2525	6569
346	,	5872	5860	7070	5052	7575	4242	2121	2531	6769
347	,	7072	6666	7274	5458	7581	3646	2121	2525	6567
348	,	5658	5278	7070	5052	7777	4044	2123	2525	6767
349	,	6670	6678	7274	5054	7381	4244	2121	2531	6567
350	,	5870	6870	7070	5054	7381	4044	2121	2525	6767
351	,	6274	7076	7072	5050	7377	4242	2121	2525	6567
352	,	6872	6466	7272	5050	7581	4244	2123	2525	6767
353	,	6272	6062	7070	5052	7575	4448	2121	2525	6769
354	,	6874	6478	6670	5252	6577	4244	2121	2525	6767
355	,	7274	5870	7074	4454	6975	4044	2133	2525	6769
356	,	5858	6076	7072	5050	6977	3644	2121	2525	6767
357	,	5872	6064	7272	5050	7577	4242	2125	2531	6567
358	,	5658	5868	7070	5254	7377	4042	2123	2525	6767
359	,	5872	6064	6670	5050	6565	4242	2121	2525	6569
360	,	5858	6266	7072	5054	7377	4242	2121	2531	6769
361	,	5858	5868	7074	5052	6981	4248	2121	2531	6565
362	,	6472	6672	7072	5058	7781	4244	2121	2525	6567
363	,	6876	5864	7070	5050	7777	4244	2123	2525	6767
364	,	7474	6266	7474	5050	6975	4244	2121	2525	6567
365	,	0000	0000	0000	5054	6977	4242	2121	2531	6969
366	,	5858	6468	7070	0000	0000	0000	2123	2525	6769
367	,	5672	7078	7072	5052	6981	4242	2121	2525	6769
368	,	6274	6666	7072	5052	6975	4244	2121	2525	6769
369	,	5858	6668	7070	5254	7579	4044	2121	2525	6767
370	,	5872	7078	7072	5050	7577	4242	2121	2525	6767
371	,	6262	6272	7070	5054	7377	3642	2121	2525	6769
372	,	5872	6872	7070	5058	7581	3644	2121	2525	6567
373	,	5870	6474	6672	5052	6577	3640	1721	2531	6767
374	,	5874	6670	7072	5052	6975	4242	2121	2525	6969
375	,	5868	6678	7072	5052	7577	3640	2121	2531	6569
376	,	7272	6670	7070	5054	7575	4242	2123	2531	6767
377	,	6872	6666	6670	5050	6973	4044	2123	2531	6767
378	,	7274	6470	7274	5052	7577	4244	2121	2525	6569
379	,	7274	5866	7070	5058	6575	4646	2123	2525	6767
380	,	6272	6068	7072	5052	7577	3642	2121	2525	6769
381	,	5872	6070	7072	5254	6975	4242	2121	2531	6769
382	,	5872	6676	7070	5052	7577	4244	2121	2525	6769
383	,	5876	6070	7075	5052	7777	4244	2121	2525	6969
384	,	7474	6476	7072	5050	6575	4244	2123	2525	6567
385	,	5868	6468	7072	5050	6575	4244	2125	2525	6767
386	,	5862	6876	6670	5252	7377	4244	2121	2531	6567
387	,	6872	6870	7070	5050	6975	4040	2121	2525	6767
388	,	5870	6070	7070	5256	7377	3642	2121	2525	6969
389	,	5874	6472	7072	5252	7575	4044	2121	2525	6769
390	,	6262	6068	7074	5054	6977	4242	2123	2525	6767
391	,	7070	6068	7070	5052	7575	3642	2121	2525	6767
